,year,age_group,sex,region,value
5597,2021,85 years and over,Both sexes,Midland,3.8
5598,2021,85 years and over,Male,State,28.6
5599,2021,85 years and over,Male,Border,2.8
5600,2021,85 years and over,Male,West,3.5
5601,2021,85 years and over,Male,Mid-West,3.3
5602,2021,85 years and over,Male,South-East,2.8
5603,2021,85 years and over,Male,South-West,4.3
5604,2021,85 years and over,Male,Dublin,7.2
5605,2021,85 years and over,Male,Mid-East,3.0
5606,2021,85 years and over,Male,Midland,1.6
5607,2021,85 years and over,Female,State,49.0
5608,2021,85 years and over,Female,Border,4.6
5609,2021,85 years and over,Female,West,5.5
5610,2021,85 years and over,Female,Mid-West,5.4
5611,2021,85 years and over,Female,South-East,4.7
5612,2021,85 years and over,Female,South-West,7.4
5613,2021,85 years and over,Female,Dublin,13.7
5614,2021,85 years and over,Female,Mid-East,5.4
5615,2021,85 years and over,Female,Midland,2.3
5616,2021,All ages,Both sexes,State,5074.7
5617,2021,All ages,Both sexes,Border,417.1
5618,2021,All ages,Both sexes,West,475.4
5619,2021,All ages,Both sexes,Mid-West,499.6
5620,2021,All ages,Both sexes,South-East,451.2
5621,2021,All ages,Both sexes,South-West,727.4
5622,2021,All ages,Both sexes,Dublin,1434.6
5623,2021,All ages,Both sexes,Mid-East,755.3
5624,2021,All ages,Both sexes,Midland,314.2
5625,2021,All ages,Male,State,2514.0
5626,2021,All ages,Male,Border,208.2
5627,2021,All ages,Male,West,236.2
5628,2021,All ages,Male,Mid-West,249.4
5629,2021,All ages,Male,South-East,223.7
5630,2021,All ages,Male,South-West,360.3
5631,2021,All ages,Male,Dublin,703.5
5632,2021,All ages,Male,Mid-East,375.3
5633,2021,All ages,Male,Midland,157.4
5634,2021,All ages,Female,State,2560.6
5635,2021,All ages,Female,Border,208.9
5636,2021,All ages,Female,West,239.2
5637,2021,All ages,Female,Mid-West,250.2
5638,2021,All ages,Female,South-East,227.5
5639,2021,All ages,Female,South-West,367.0
5640,2021,All ages,Female,Dublin,731.1
5641,2021,All ages,Female,Mid-East,380.0
5642,2021,All ages,Female,Midland,156.7
5643,2022,0 - 4 years,Both sexes,State,295.8
5644,2022,0 - 4 years,Both sexes,Border,25.4
5645,2022,0 - 4 years,Both sexes,West,27.6
5646,2022,0 - 4 years,Both sexes,Mid-West,28.5
5647,2022,0 - 4 years,Both sexes,South-East,25.3
5648,2022,0 - 4 years,Both sexes,South-West,41.3
5649,2022,0 - 4 years,Both sexes,Dublin,81.6
5650,2022,0 - 4 years,Both sexes,Mid-East,47.1
5651,2022,0 - 4 years,Both sexes,Midland,19.0
5652,2022,0 - 4 years,Male,State,151.6
5653,2022,0 - 4 years,Male,Border,13.0
5654,2022,0 - 4 years,Male,West,14.2
5655,2022,0 - 4 years,Male,Mid-West,14.5
5656,2022,0 - 4 years,Male,South-East,12.9
5657,2022,0 - 4 years,Male,South-West,21.0
5658,2022,0 - 4 years,Male,Dublin,41.9
5659,2022,0 - 4 years,Male,Mid-East,24.4
5660,2022,0 - 4 years,Male,Midland,9.7
5661,2022,0 - 4 years,Female,State,144.2
5662,2022,0 - 4 years,Female,Border,12.4
5663,2022,0 - 4 years,Female,West,13.4
5664,2022,0 - 4 years,Female,Mid-West,14.0
5665,2022,0 - 4 years,Female,South-East,12.4
5666,2022,0 - 4 years,Female,South-West,20.3
5667,2022,0 - 4 years,Female,Dublin,39.8
5668,2022,0 - 4 years,Female,Mid-East,22.7
5669,2022,0 - 4 years,Female,Midland,9.2
5670,2022,5 - 9 years,Both sexes,State,343.6
5671,2022,5 - 9 years,Both sexes,Border,29.2
5672,2022,5 - 9 years,Both sexes,West,32.2
5673,2022,5 - 9 years,Both sexes,Mid-West,32.9
5674,2022,5 - 9 years,Both sexes,South-East,30.7
5675,2022,5 - 9 years,Both sexes,South-West,48.3
5676,2022,5 - 9 years,Both sexes,Dublin,91.4
5677,2022,5 - 9 years,Both sexes,Mid-East,56.0
5678,2022,5 - 9 years,Both sexes,Midland,22.9
5679,2022,5 - 9 years,Male,State,175.9
5680,2022,5 - 9 years,Male,Border,15.0
5681,2022,5 - 9 years,Male,West,16.6
5682,2022,5 - 9 years,Male,Mid-West,16.9
5683,2022,5 - 9 years,Male,South-East,15.8
5684,2022,5 - 9 years,Male,South-West,24.7
5685,2022,5 - 9 years,Male,Dublin,46.6
5686,2022,5 - 9 years,Male,Mid-East,28.6
5687,2022,5 - 9 years,Male,Midland,11.7
5688,2022,5 - 9 years,Female,State,167.7
5689,2022,5 - 9 years,Female,Border,14.1
5690,2022,5 - 9 years,Female,West,15.6
5691,2022,5 - 9 years,Female,Mid-West,16.1
5692,2022,5 - 9 years,Female,South-East,14.9
5693,2022,5 - 9 years,Female,South-West,23.5
5694,2022,5 - 9 years,Female,Dublin,44.8
5695,2022,5 - 9 years,Female,Mid-East,27.4
5696,2022,5 - 9 years,Female,Midland,11.1
5697,2022,10 - 14 years,Both sexes,State,374.9
5698,2022,10 - 14 years,Both sexes,Border,32.3
5699,2022,10 - 14 years,Both sexes,West,34.5
5700,2022,10 - 14 years,Both sexes,Mid-West,36.6
5701,2022,10 - 14 years,Both sexes,South-East,34.3
5702,2022,10 - 14 years,Both sexes,South-West,52.8
5703,2022,10 - 14 years,Both sexes,Dublin,96.8
5704,2022,10 - 14 years,Both sexes,Mid-East,62.4
5705,2022,10 - 14 years,Both sexes,Midland,25.2
5706,2022,10 - 14 years,Male,State,191.5
5707,2022,10 - 14 years,Male,Border,16.5
5708,2022,10 - 14 years,Male,West,17.7
5709,2022,10 - 14 years,Male,Mid-West,18.7
5710,2022,10 - 14 years,Male,South-East,17.5
5711,2022,10 - 14 years,Male,South-West,26.7
5712,2022,10 - 14 years,Male,Dublin,49.5
5713,2022,10 - 14 years,Male,Mid-East,31.8
5714,2022,10 - 14 years,Male,Midland,13.0
5715,2022,10 - 14 years,Female,State,183.4
5716,2022,10 - 14 years,Female,Border,15.7
5717,2022,10 - 14 years,Female,West,16.8
5718,2022,10 - 14 years,Female,Mid-West,17.9
5719,2022,10 - 14 years,Female,South-East,16.7
5720,2022,10 - 14 years,Female,South-West,26.1
5721,2022,10 - 14 years,Female,Dublin,47.3
5722,2022,10 - 14 years,Female,Mid-East,30.6
5723,2022,10 - 14 years,Female,Midland,12.2
5724,2022,15 - 19 years,Both sexes,State,337.8
5725,2022,15 - 19 years,Both sexes,Border,28.7
5726,2022,15 - 19 years,Both sexes,West,31.9
5727,2022,15 - 19 years,Both sexes,Mid-West,33.6
5728,2022,15 - 19 years,Both sexes,South-East,31.3
5729,2022,15 - 19 years,Both sexes,South-West,47.7
5730,2022,15 - 19 years,Both sexes,Dublin,87.2
5731,2022,15 - 19 years,Both sexes,Mid-East,54.8
5732,2022,15 - 19 years,Both sexes,Midland,22.5
5733,2022,15 - 19 years,Male,State,172.6
5734,2022,15 - 19 years,Male,Border,14.7
5735,2022,15 - 19 years,Male,West,16.2
5736,2022,15 - 19 years,Male,Mid-West,17.2
5737,2022,15 - 19 years,Male,South-East,16.1
5738,2022,15 - 19 years,Male,South-West,24.5
5739,2022,15 - 19 years,Male,Dublin,44.1
5740,2022,15 - 19 years,Male,Mid-East,28.1
5741,2022,15 - 19 years,Male,Midland,11.6
5742,2022,15 - 19 years,Female,State,165.1
5743,2022,15 - 19 years,Female,Border,14.0
5744,2022,15 - 19 years,Female,West,15.6
5745,2022,15 - 19 years,Female,Mid-West,16.4
5746,2022,15 - 19 years,Female,South-East,15.2
5747,2022,15 - 19 years,Female,South-West,23.2
5748,2022,15 - 19 years,Female,Dublin,43.1
5749,2022,15 - 19 years,Female,Mid-East,26.8
5750,2022,15 - 19 years,Female,Midland,10.9
5751,2022,20 - 24 years,Both sexes,State,311.9
5752,2022,20 - 24 years,Both sexes,Border,22.6
5753,2022,20 - 24 years,Both sexes,West,28.5
5754,2022,20 - 24 years,Both sexes,Mid-West,29.7
5755,2022,20 - 24 years,Both sexes,South-East,25.7
5756,2022,20 - 24 years,Both sexes,South-West,43.4
5757,2022,20 - 24 years,Both sexes,Dublin,98.8
5758,2022,20 - 24 years,Both sexes,Mid-East,45.1
5759,2022,20 - 24 years,Both sexes,Midland,18.2
5760,2022,20 - 24 years,Male,State,158.0
5761,2022,20 - 24 years,Male,Border,11.6
5762,2022,20 - 24 years,Male,West,14.3
5763,2022,20 - 24 years,Male,Mid-West,15.1
5764,2022,20 - 24 years,Male,South-East,13.2
5765,2022,20 - 24 years,Male,South-West,21.9
5766,2022,20 - 24 years,Male,Dublin,49.0
5767,2022,20 - 24 years,Male,Mid-East,23.5
5768,2022,20 - 24 years,Male,Midland,9.4
5769,2022,20 - 24 years,Female,State,153.9
5770,2022,20 - 24 years,Female,Border,10.9
5771,2022,20 - 24 years,Female,West,14.2
5772,2022,20 - 24 years,Female,Mid-West,14.6
5773,2022,20 - 24 years,Female,South-East,12.5
5774,2022,20 - 24 years,Female,South-West,21.5
5775,2022,20 - 24 years,Female,Dublin,49.9
5776,2022,20 - 24 years,Female,Mid-East,21.6
5777,2022,20 - 24 years,Female,Midland,8.8
5778,2022,25 - 29 years,Both sexes,State,299.1
5779,2022,25 - 29 years,Both sexes,Border,19.4
5780,2022,25 - 29 years,Both sexes,West,24.2
5781,2022,25 - 29 years,Both sexes,Mid-West,26.6
5782,2022,25 - 29 years,Both sexes,South-East,22.9
5783,2022,25 - 29 years,Both sexes,South-West,40.2
5784,2022,25 - 29 years,Both sexes,Dublin,111.4
5785,2022,25 - 29 years,Both sexes,Mid-East,38.3
5786,2022,25 - 29 years,Both sexes,Midland,16.2
5787,2022,25 - 29 years,Male,State,149.1
5788,2022,25 - 29 years,Male,Border,9.8
5789,2022,25 - 29 years,Male,West,12.2
5790,2022,25 - 29 years,Male,Mid-West,13.3
5791,2022,25 - 29 years,Male,South-East,11.3
5792,2022,25 - 29 years,Male,South-West,20.2
5793,2022,25 - 29 years,Male,Dublin,55.2
5794,2022,25 - 29 years,Male,Mid-East,18.9
5795,2022,25 - 29 years,Male,Midland,8.1
5796,2022,25 - 29 years,Female,State,150.0
5797,2022,25 - 29 years,Female,Border,9.5
5798,2022,25 - 29 years,Female,West,12.0
5799,2022,25 - 29 years,Female,Mid-West,13.3
5800,2022,25 - 29 years,Female,South-East,11.6
5801,2022,25 - 29 years,Female,South-West,20.0
5802,2022,25 - 29 years,Female,Dublin,56.2
5803,2022,25 - 29 years,Female,Mid-East,19.3
5804,2022,25 - 29 years,Female,Midland,8.1
5805,2022,30 - 34 years,Both sexes,State,334.5
5806,2022,30 - 34 years,Both sexes,Border,23.0
5807,2022,30 - 34 years,Both sexes,West,27.8
5808,2022,30 - 34 years,Both sexes,Mid-West,29.1
5809,2022,30 - 34 years,Both sexes,South-East,26.5
5810,2022,30 - 34 years,Both sexes,South-West,44.9
5811,2022,30 - 34 years,Both sexes,Dublin,118.1
5812,2022,30 - 34 years,Both sexes,Mid-East,46.1
5813,2022,30 - 34 years,Both sexes,Midland,18.9
5814,2022,30 - 34 years,Male,State,161.4
5815,2022,30 - 34 years,Male,Border,11.0
5816,2022,30 - 34 years,Male,West,13.4
5817,2022,30 - 34 years,Male,Mid-West,14.1
5818,2022,30 - 34 years,Male,South-East,12.8
5819,2022,30 - 34 years,Male,South-West,21.6
5820,2022,30 - 34 years,Male,Dublin,57.6
5821,2022,30 - 34 years,Male,Mid-East,21.9
5822,2022,30 - 34 years,Male,Midland,9.1
5823,2022,30 - 34 years,Female,State,173.1
5824,2022,30 - 34 years,Female,Border,12.1
5825,2022,30 - 34 years,Female,West,14.4
5826,2022,30 - 34 years,Female,Mid-West,15.0
5827,2022,30 - 34 years,Female,South-East,13.7
5828,2022,30 - 34 years,Female,South-West,23.3
5829,2022,30 - 34 years,Female,Dublin,60.5
5830,2022,30 - 34 years,Female,Mid-East,24.3
5831,2022,30 - 34 years,Female,Midland,9.8
5832,2022,35 - 39 years,Both sexes,State,385.8
5833,2022,35 - 39 years,Both sexes,Border,28.7
5834,2022,35 - 39 years,Both sexes,West,33.9
5835,2022,35 - 39 years,Both sexes,Mid-West,35.2
5836,2022,35 - 39 years,Both sexes,South-East,31.7
5837,2022,35 - 39 years,Both sexes,South-West,53.5
5838,2022,35 - 39 years,Both sexes,Dublin,120.8
5839,2022,35 - 39 years,Both sexes,Mid-East,58.2
5840,2022,35 - 39 years,Both sexes,Midland,23.8
5841,2022,35 - 39 years,Male,State,184.3
5842,2022,35 - 39 years,Male,Border,13.7
5843,2022,35 - 39 years,Male,West,16.1
5844,2022,35 - 39 years,Male,Mid-West,16.7
5845,2022,35 - 39 years,Male,South-East,14.8
5846,2022,35 - 39 years,Male,South-West,25.4
5847,2022,35 - 39 years,Male,Dublin,58.8
5848,2022,35 - 39 years,Male,Mid-East,27.4
5849,2022,35 - 39 years,Male,Midland,11.4
5850,2022,35 - 39 years,Female,State,201.5
5851,2022,35 - 39 years,Female,Border,15.0
5852,2022,35 - 39 years,Female,West,17.8
5853,2022,35 - 39 years,Female,Mid-West,18.5
5854,2022,35 - 39 years,Female,South-East,16.9
5855,2022,35 - 39 years,Female,South-West,28.1
5856,2022,35 - 39 years,Female,Dublin,62.1
5857,2022,35 - 39 years,Female,Mid-East,30.8
5858,2022,35 - 39 years,Female,Midland,12.4
5859,2022,40 - 44 years,Both sexes,State,414.7
5860,2022,40 - 44 years,Both sexes,Border,31.7
5861,2022,40 - 44 years,Both sexes,West,37.5
5862,2022,40 - 44 years,Both sexes,Mid-West,38.7
5863,2022,40 - 44 years,Both sexes,South-East,35.7
5864,2022,40 - 44 years,Both sexes,South-West,58.8
5865,2022,40 - 44 years,Both sexes,Dublin,121.5
5866,2022,40 - 44 years,Both sexes,Mid-East,65.1
5867,2022,40 - 44 years,Both sexes,Midland,25.6
5868,2022,40 - 44 years,Male,State,202.1
5869,2022,40 - 44 years,Male,Border,15.4
5870,2022,40 - 44 years,Male,West,18.2
5871,2022,40 - 44 years,Male,Mid-West,18.8
5872,2022,40 - 44 years,Male,South-East,17.4
5873,2022,40 - 44 years,Male,South-West,28.6
5874,2022,40 - 44 years,Male,Dublin,59.8
5875,2022,40 - 44 years,Male,Mid-East,31.4
5876,2022,40 - 44 years,Male,Midland,12.5
5877,2022,40 - 44 years,Female,State,212.7
5878,2022,40 - 44 years,Female,Border,16.3
5879,2022,40 - 44 years,Female,West,19.3
5880,2022,40 - 44 years,Female,Mid-West,19.9
5881,2022,40 - 44 years,Female,South-East,18.3
5882,2022,40 - 44 years,Female,South-West,30.2
5883,2022,40 - 44 years,Female,Dublin,61.7
5884,2022,40 - 44 years,Female,Mid-East,33.7
5885,2022,40 - 44 years,Female,Midland,13.1
5886,2022,45 - 49 years,Both sexes,State,376.0
5887,2022,45 - 49 years,Both sexes,Border,29.8
5888,2022,45 - 49 years,Both sexes,West,35.0
5889,2022,45 - 49 years,Both sexes,Mid-West,36.8
5890,2022,45 - 49 years,Both sexes,South-East,33.6
5891,2022,45 - 49 years,Both sexes,South-West,54.3
5892,2022,45 - 49 years,Both sexes,Dublin,103.0
5893,2022,45 - 49 years,Both sexes,Mid-East,60.3
5894,2022,45 - 49 years,Both sexes,Midland,23.2
5895,2022,45 - 49 years,Male,State,186.5
5896,2022,45 - 49 years,Male,Border,14.8
5897,2022,45 - 49 years,Male,West,17.3
5898,2022,45 - 49 years,Male,Mid-West,18.4
5899,2022,45 - 49 years,Male,South-East,16.5
5900,2022,45 - 49 years,Male,South-West,27.1
5901,2022,45 - 49 years,Male,Dublin,51.1
5902,2022,45 - 49 years,Male,Mid-East,29.8
5903,2022,45 - 49 years,Male,Midland,11.6
5904,2022,45 - 49 years,Female,State,189.5
5905,2022,45 - 49 years,Female,Border,15.0
5906,2022,45 - 49 years,Female,West,17.7
5907,2022,45 - 49 years,Female,Mid-West,18.4
5908,2022,45 - 49 years,Female,South-East,17.1
5909,2022,45 - 49 years,Female,South-West,27.2
5910,2022,45 - 49 years,Female,Dublin,51.9
5911,2022,45 - 49 years,Female,Mid-East,30.5
5912,2022,45 - 49 years,Female,Midland,11.6
5913,2022,50 - 54 years,Both sexes,State,342.9
5914,2022,50 - 54 years,Both sexes,Border,28.5
5915,2022,50 - 54 years,Both sexes,West,32.4
5916,2022,50 - 54 years,Both sexes,Mid-West,34.4
5917,2022,50 - 54 years,Both sexes,South-East,31.4
5918,2022,50 - 54 years,Both sexes,South-West,50.1
5919,2022,50 - 54 years,Both sexes,Dublin,90.4
5920,2022,50 - 54 years,Both sexes,Mid-East,54.0
5921,2022,50 - 54 years,Both sexes,Midland,21.5
5922,2022,50 - 54 years,Male,State,171.4
5923,2022,50 - 54 years,Male,Border,14.4
5924,2022,50 - 54 years,Male,West,16.2
5925,2022,50 - 54 years,Male,Mid-West,17.3
5926,2022,50 - 54 years,Male,South-East,15.7
5927,2022,50 - 54 years,Male,South-West,25.2
5928,2022,50 - 54 years,Male,Dublin,44.7
5929,2022,50 - 54 years,Male,Mid-East,27.2
5930,2022,50 - 54 years,Male,Midland,10.9
5931,2022,50 - 54 years,Female,State,171.4
5932,2022,50 - 54 years,Female,Border,14.1
5933,2022,50 - 54 years,Female,West,16.3
5934,2022,50 - 54 years,Female,Mid-West,17.1
5935,2022,50 - 54 years,Female,South-East,15.8
5936,2022,50 - 54 years,Female,South-West,24.9
5937,2022,50 - 54 years,Female,Dublin,45.8
5938,2022,50 - 54 years,Female,Mid-East,26.9
5939,2022,50 - 54 years,Female,Midland,10.6
5940,2022,55 - 59 years,Both sexes,State,309.7
5941,2022,55 - 59 years,Both sexes,Border,26.6
5942,2022,55 - 59 years,Both sexes,West,30.2
5943,2022,55 - 59 years,Both sexes,Mid-West,32.2
5944,2022,55 - 59 years,Both sexes,South-East,29.7
5945,2022,55 - 59 years,Both sexes,South-West,46.5
5946,2022,55 - 59 years,Both sexes,Dublin,79.2
5947,2022,55 - 59 years,Both sexes,Mid-East,46.1
5948,2022,55 - 59 years,Both sexes,Midland,19.3
5949,2022,55 - 59 years,Male,State,153.2
5950,2022,55 - 59 years,Male,Border,13.2
5951,2022,55 - 59 years,Male,West,15.1
5952,2022,55 - 59 years,Male,Mid-West,16.1
5953,2022,55 - 59 years,Male,South-East,14.7
5954,2022,55 - 59 years,Male,South-West,23.3
5955,2022,55 - 59 years,Male,Dublin,38.2
5956,2022,55 - 59 years,Male,Mid-East,23.0
5957,2022,55 - 59 years,Male,Midland,9.7
5958,2022,55 - 59 years,Female,State,156.5
5959,2022,55 - 59 years,Female,Border,13.4
5960,2022,55 - 59 years,Female,West,15.1
5961,2022,55 - 59 years,Female,Mid-West,16.1
5962,2022,55 - 59 years,Female,South-East,15.1
5963,2022,55 - 59 years,Female,South-West,23.2
5964,2022,55 - 59 years,Female,Dublin,40.9
5965,2022,55 - 59 years,Female,Mid-East,23.1
5966,2022,55 - 59 years,Female,Midland,9.6
5967,2022,60 - 64 years,Both sexes,State,275.8
5968,2022,60 - 64 years,Both sexes,Border,24.4
5969,2022,60 - 64 years,Both sexes,West,28.0
5970,2022,60 - 64 years,Both sexes,Mid-West,29.3
5971,2022,60 - 64 years,Both sexes,South-East,26.6
5972,2022,60 - 64 years,Both sexes,South-West,41.8
5973,2022,60 - 64 years,Both sexes,Dublin,70.1
5974,2022,60 - 64 years,Both sexes,Mid-East,38.5
5975,2022,60 - 64 years,Both sexes,Midland,17.1
5976,2022,60 - 64 years,Male,State,136.0
5977,2022,60 - 64 years,Male,Border,12.0
5978,2022,60 - 64 years,Male,West,13.8
5979,2022,60 - 64 years,Male,Mid-West,14.7
5980,2022,60 - 64 years,Male,South-East,13.1
5981,2022,60 - 64 years,Male,South-West,20.8
5982,2022,60 - 64 years,Male,Dublin,33.7
5983,2022,60 - 64 years,Male,Mid-East,19.2
5984,2022,60 - 64 years,Male,Midland,8.7
5985,2022,60 - 64 years,Female,State,139.8
5986,2022,60 - 64 years,Female,Border,12.3
5987,2022,60 - 64 years,Female,West,14.2
5988,2022,60 - 64 years,Female,Mid-West,14.6
5989,2022,60 - 64 years,Female,South-East,13.5
5990,2022,60 - 64 years,Female,South-West,21.0
5991,2022,60 - 64 years,Female,Dublin,36.4
5992,2022,60 - 64 years,Female,Mid-East,19.4
5993,2022,60 - 64 years,Female,Midland,8.5
5994,2022,65 - 69 years,Both sexes,State,240.5
5995,2022,65 - 69 years,Both sexes,Border,22.1
5996,2022,65 - 69 years,Both sexes,West,25.5
5997,2022,65 - 69 years,Both sexes,Mid-West,26.2
5998,2022,65 - 69 years,Both sexes,South-East,23.1
5999,2022,65 - 69 years,Both sexes,South-West,36.5
6000,2022,65 - 69 years,Both sexes,Dublin,59.5
6001,2022,65 - 69 years,Both sexes,Mid-East,32.8
6002,2022,65 - 69 years,Both sexes,Midland,14.9
6003,2022,65 - 69 years,Male,State,118.6
6004,2022,65 - 69 years,Male,Border,11.1
6005,2022,65 - 69 years,Male,West,12.8
6006,2022,65 - 69 years,Male,Mid-West,13.2
6007,2022,65 - 69 years,Male,South-East,11.6
6008,2022,65 - 69 years,Male,South-West,18.1
6009,2022,65 - 69 years,Male,Dublin,28.1
6010,2022,65 - 69 years,Male,Mid-East,16.1
6011,2022,65 - 69 years,Male,Midland,7.5
6012,2022,65 - 69 years,Female,State,121.9
6013,2022,65 - 69 years,Female,Border,11.0
6014,2022,65 - 69 years,Female,West,12.7
6015,2022,65 - 69 years,Female,Mid-West,12.9
6016,2022,65 - 69 years,Female,South-East,11.5
6017,2022,65 - 69 years,Female,South-West,18.3
6018,2022,65 - 69 years,Female,Dublin,31.4
6019,2022,65 - 69 years,Female,Mid-East,16.6
6020,2022,65 - 69 years,Female,Midland,7.5
6021,2022,70 - 74 years,Both sexes,State,204.7
6022,2022,70 - 74 years,Both sexes,Border,18.9
6023,2022,70 - 74 years,Both sexes,West,21.6
6024,2022,70 - 74 years,Both sexes,Mid-West,22.7
6025,2022,70 - 74 years,Both sexes,South-East,19.7
6026,2022,70 - 74 years,Both sexes,South-West,31.3
6027,2022,70 - 74 years,Both sexes,Dublin,50.7
6028,2022,70 - 74 years,Both sexes,Mid-East,27.3
6029,2022,70 - 74 years,Both sexes,Midland,12.3
6030,2022,70 - 74 years,Male,State,100.2
6031,2022,70 - 74 years,Male,Border,9.5
6032,2022,70 - 74 years,Male,West,10.8
6033,2022,70 - 74 years,Male,Mid-West,11.2
6034,2022,70 - 74 years,Male,South-East,9.8
6035,2022,70 - 74 years,Male,South-West,15.5
6036,2022,70 - 74 years,Male,Dublin,23.7
6037,2022,70 - 74 years,Male,Mid-East,13.3
6038,2022,70 - 74 years,Male,Midland,6.2
6039,2022,70 - 74 years,Female,State,104.5
6040,2022,70 - 74 years,Female,Border,9.4
6041,2022,70 - 74 years,Female,West,10.8
6042,2022,70 - 74 years,Female,Mid-West,11.5
6043,2022,70 - 74 years,Female,South-East,9.9
6044,2022,70 - 74 years,Female,South-West,15.8
6045,2022,70 - 74 years,Female,Dublin,27.1
6046,2022,70 - 74 years,Female,Mid-East,14.0
6047,2022,70 - 74 years,Female,Midland,6.1
6048,2022,75 - 79 years,Both sexes,State,155.0
6049,2022,75 - 79 years,Both sexes,Border,14.4
6050,2022,75 - 79 years,Both sexes,West,16.0
6051,2022,75 - 79 years,Both sexes,Mid-West,17.1
6052,2022,75 - 79 years,Both sexes,South-East,15.1
6053,2022,75 - 79 years,Both sexes,South-West,23.9
6054,2022,75 - 79 years,Both sexes,Dublin,38.7
6055,2022,75 - 79 years,Both sexes,Mid-East,20.5
6056,2022,75 - 79 years,Both sexes,Midland,9.3
6057,2022,75 - 79 years,Male,State,74.1
6058,2022,75 - 79 years,Male,Border,7.1
6059,2022,75 - 79 years,Male,West,7.9
6060,2022,75 - 79 years,Male,Mid-West,8.2
6061,2022,75 - 79 years,Male,South-East,7.4
6062,2022,75 - 79 years,Male,South-West,11.5
6063,2022,75 - 79 years,Male,Dublin,17.6
