year,age_group,gender,kvalue
2015,45 - 64 years,Male,548.7
2015,45 - 64 years,Female,554.9
2015,50 - 54 years,Both sexes,295.2
2015,50 - 54 years,Male,146.1
2015,50 - 54 years,Female,149.1
2015,55 - 59 years,Both sexes,260.6
2015,55 - 59 years,Male,129.3
2015,55 - 59 years,Female,131.3
2015,60 - 64 years,Both sexes,230.8
2015,60 - 64 years,Male,115.0
2015,60 - 64 years,Female,115.9
2015,65 - 69 years,Both sexes,203.6
2015,65 - 69 years,Male,101.2
2015,65 - 69 years,Female,102.3
2015,65 years and over,Both sexes,610.3
2015,65 years and over,Male,282.8
2015,65 years and over,Female,327.4
2015,70 - 74 years,Both sexes,150.8
2015,70 - 74 years,Male,73.6
2015,70 - 74 years,Female,77.2
2015,75 - 79 years,Both sexes,112.2
2015,75 - 79 years,Male,52.4
2015,75 - 79 years,Female,59.7
2015,80 - 84 years,Both sexes,78.8
2015,80 - 84 years,Male,34.1
2015,80 - 84 years,Female,44.7
2015,85 years and over,Both sexes,64.9
2015,85 years and over,Male,21.4
2015,85 years and over,Female,43.5
2015,All ages,Both sexes,4687.8
2015,All ages,Male,2317.7
2015,All ages,Female,2370.1
2016,0 - 4 years,Both sexes,331.4
2016,0 - 4 years,Male,169.7
2016,0 - 4 years,Female,161.7
2016,0 - 14 years,Both sexes,1005.5
2016,0 - 14 years,Male,514.2
2016,0 - 14 years,Female,491.3
2016,5 - 9 years,Both sexes,355.3
2016,5 - 9 years,Male,181.4
2016,5 - 9 years,Female,173.9
2016,10 - 14 years,Both sexes,318.9
2016,10 - 14 years,Male,163.1
2016,10 - 14 years,Female,155.7
2016,15 - 19 years,Both sexes,301.2
2016,15 - 19 years,Male,154.4
2016,15 - 19 years,Female,146.9
2016,15 - 24 years,Both sexes,574.7
2016,15 - 24 years,Male,292.8
2016,15 - 24 years,Female,281.9
2016,15 years and over,Both sexes,3734.1
2016,15 years and over,Male,1832.4
2016,15 years and over,Female,1901.7
2016,20 - 24 years,Both sexes,273.5
2016,20 - 24 years,Male,138.4
2016,20 - 24 years,Female,135.1
2016,25 - 29 years,Both sexes,296.7
2016,25 - 29 years,Male,145.2
2016,25 - 29 years,Female,151.5
2016,25 - 44 years,Both sexes,1401.5
2016,25 - 44 years,Male,685.4
2016,25 - 44 years,Female,716.1
2016,30 - 34 years,Both sexes,360.3
2016,30 - 34 years,Male,172.5
2016,30 - 34 years,Female,187.8
2016,35 - 39 years,Both sexes,388.1
2016,35 - 39 years,Male,190.6
2016,35 - 39 years,Female,197.5
2016,40 - 44 years,Both sexes,356.5
2016,40 - 44 years,Male,177.2
2016,40 - 44 years,Female,179.3
2016,45 - 49 years,Both sexes,324.9
2016,45 - 49 years,Male,162.5
2016,45 - 49 years,Female,162.4
2016,45 - 64 years,Both sexes,1128.0
2016,45 - 64 years,Male,561.0
2016,45 - 64 years,Female,567.0
2016,50 - 54 years,Both sexes,298.4
2016,50 - 54 years,Male,147.7
2016,50 - 54 years,Female,150.8
2016,55 - 59 years,Both sexes,268.2
2016,55 - 59 years,Male,133.1
2016,55 - 59 years,Female,135.1
2016,60 - 64 years,Both sexes,236.5
2016,60 - 64 years,Male,117.7
2016,60 - 64 years,Female,118.7
2016,65 - 69 years,Both sexes,208.0
2016,65 - 69 years,Male,103.4
2016,65 - 69 years,Female,104.5
2016,65 years and over,Both sexes,629.8
2016,65 years and over,Male,293.2
2016,65 years and over,Female,336.6
2016,70 - 74 years,Both sexes,159.9
2016,70 - 74 years,Male,78.4
2016,70 - 74 years,Female,81.6
2016,75 - 79 years,Both sexes,114.2
2016,75 - 79 years,Male,53.5
2016,75 - 79 years,Female,60.7
2016,80 - 84 years,Both sexes,80.5
2016,80 - 84 years,Male,34.9
2016,80 - 84 years,Female,45.5
2016,85 years and over,Both sexes,67.3
2016,85 years and over,Male,23.0
2016,85 years and over,Female,44.4
2016,All ages,Both sexes,4739.6
2016,All ages,Male,2346.5
2016,All ages,Female,2393.1
2017,0 - 4 years,Both sexes,325.0
2017,0 - 4 years,Male,166.2
2017,0 - 4 years,Female,158.8
2017,0 - 14 years,Both sexes,1010.4
2017,0 - 14 years,Male,516.4
2017,0 - 14 years,Female,494.0
2017,5 - 9 years,Both sexes,360.7
2017,5 - 9 years,Male,184.0
2017,5 - 9 years,Female,176.7
2017,10 - 14 years,Both sexes,324.7
2017,10 - 14 years,Male,166.2
2017,10 - 14 years,Female,158.4
2017,15 - 19 years,Both sexes,309.6
2017,15 - 19 years,Male,158.1
2017,15 - 19 years,Female,151.5
2017,15 - 24 years,Both sexes,587.0
2017,15 - 24 years,Male,299.0
2017,15 - 24 years,Female,288.0
2017,15 years and over,Both sexes,3800.5
2017,15 years and over,Male,1864.4
2017,15 years and over,Female,1936.1
2017,20 - 24 years,Both sexes,277.4
2017,20 - 24 years,Male,140.9
2017,20 - 24 years,Female,136.5
2017,25 - 29 years,Both sexes,294.0
2017,25 - 29 years,Male,145.2
2017,25 - 29 years,Female,148.7
2017,25 - 44 years,Both sexes,1403.3
2017,25 - 44 years,Male,685.7
2017,25 - 44 years,Female,717.5
2017,30 - 34 years,Both sexes,349.2
2017,30 - 34 years,Male,167.1
2017,30 - 34 years,Female,182.1
2017,35 - 39 years,Both sexes,396.1
2017,35 - 39 years,Male,193.2
2017,35 - 39 years,Female,203.0
2017,40 - 44 years,Both sexes,364.0
2017,40 - 44 years,Male,180.2
2017,40 - 44 years,Female,183.8
2017,45 - 49 years,Both sexes,334.6
2017,45 - 49 years,Male,167.0
2017,45 - 49 years,Female,167.6
2017,45 - 64 years,Both sexes,1157.9
2017,45 - 64 years,Male,574.9
2017,45 - 64 years,Female,583.0
2017,50 - 54 years,Both sexes,304.5
2017,50 - 54 years,Male,150.6
2017,50 - 54 years,Female,153.9
2017,55 - 59 years,Both sexes,275.2
2017,55 - 59 years,Male,136.3
2017,55 - 59 years,Female,138.9
2017,60 - 64 years,Both sexes,243.5
2017,60 - 64 years,Male,121.0
2017,60 - 64 years,Female,122.5
2017,65 - 69 years,Both sexes,212.7
2017,65 - 69 years,Male,105.5
2017,65 - 69 years,Female,107.1
2017,65 years and over,Both sexes,652.4
2017,65 years and over,Male,304.8
2017,65 years and over,Female,347.6
2017,70 - 74 years,Both sexes,170.1
2017,70 - 74 years,Male,83.3
2017,70 - 74 years,Female,86.7
2017,75 - 79 years,Both sexes,117.3
2017,75 - 79 years,Male,55.3
2017,75 - 79 years,Female,62.0
2017,80 - 84 years,Both sexes,83.2
2017,80 - 84 years,Male,36.4
2017,80 - 84 years,Female,46.8
2017,85 years and over,Both sexes,69.1
2017,85 years and over,Male,24.2
2017,85 years and over,Female,45.0
2017,All ages,Both sexes,4810.9
2017,All ages,Male,2380.8
2017,All ages,Female,2430.1
2018,0 - 4 years,Both sexes,320.0
2018,0 - 4 years,Male,163.9
2018,0 - 4 years,Female,156.1
2018,0 - 14 years,Both sexes,1014.4
2018,0 - 14 years,Male,519.3
2018,0 - 14 years,Female,495.1
2018,5 - 9 years,Both sexes,359.6
2018,5 - 9 years,Male,183.9
2018,5 - 9 years,Female,175.8
2018,10 - 14 years,Both sexes,334.8
2018,10 - 14 years,Male,171.6
2018,10 - 14 years,Female,163.2
2018,15 - 19 years,Both sexes,318.1
2018,15 - 19 years,Male,162.1
2018,15 - 19 years,Female,156.0
2018,15 - 24 years,Both sexes,609.3
2018,15 - 24 years,Male,310.4
2018,15 - 24 years,Female,298.8
2018,15 years and over,Both sexes,3870.5
2018,15 years and over,Male,1900.2
2018,15 years and over,Female,1970.3
2018,20 - 24 years,Both sexes,291.2
2018,20 - 24 years,Male,148.3
2018,20 - 24 years,Female,142.9
2018,25 - 29 years,Both sexes,293.4
2018,25 - 29 years,Male,146.6
2018,25 - 29 years,Female,146.8
2018,25 - 44 years,Both sexes,1402.8
2018,25 - 44 years,Male,685.9
2018,25 - 44 years,Female,716.9
2018,30 - 34 years,Both sexes,337.7
2018,30 - 34 years,Male,162.2
2018,30 - 34 years,Female,175.5
2018,35 - 39 years,Both sexes,400.6
2018,35 - 39 years,Male,193.9
2018,35 - 39 years,Female,206.7
2018,40 - 44 years,Both sexes,371.0
2018,40 - 44 years,Male,183.2
2018,40 - 44 years,Female,187.9
2018,45 - 49 years,Both sexes,343.5
2018,45 - 49 years,Male,171.5
2018,45 - 49 years,Female,172.0
2018,45 - 64 years,Both sexes,1182.0
2018,45 - 64 years,Male,586.9
2018,45 - 64 years,Female,595.2
2018,50 - 54 years,Both sexes,308.6
2018,50 - 54 years,Male,153.0
2018,50 - 54 years,Female,155.7
2018,55 - 59 years,Both sexes,281.6
2018,55 - 59 years,Male,139.2
2018,55 - 59 years,Female,142.3
2018,60 - 64 years,Both sexes,248.3
2018,60 - 64 years,Male,123.2
2018,60 - 64 years,Female,125.2
2018,65 - 69 years,Both sexes,217.8
2018,65 - 69 years,Male,107.8
2018,65 - 69 years,Female,110.0
2018,65 years and over,Both sexes,676.4
2018,65 years and over,Male,317.0
2018,65 years and over,Female,359.4
2018,70 - 74 years,Both sexes,178.8
2018,70 - 74 years,Male,87.8
2018,70 - 74 years,Female,90.9
2018,75 - 79 years,Both sexes,122.6
2018,75 - 79 years,Male,57.9
2018,75 - 79 years,Female,64.6
2018,80 - 84 years,Both sexes,85.5
2018,80 - 84 years,Male,37.7
2018,80 - 84 years,Female,47.8
2018,85 years and over,Both sexes,71.8
2018,85 years and over,Male,25.8
2018,85 years and over,Female,46.0
2018,All ages,Both sexes,4884.9
2018,All ages,Male,2419.5
2018,All ages,Female,2465.4
2019,0 - 4 years,Both sexes,315.0
2019,0 - 4 years,Male,161.3
2019,0 - 4 years,Female,153.7
2019,0 - 14 years,Both sexes,1015.5
2019,0 - 14 years,Male,520.8
2019,0 - 14 years,Female,494.7
2019,5 - 9 years,Both sexes,355.9
2019,5 - 9 years,Male,182.6
2019,5 - 9 years,Female,173.3
2019,10 - 14 years,Both sexes,344.7
2019,10 - 14 years,Male,176.9
2019,10 - 14 years,Female,167.7
2019,15 - 19 years,Both sexes,322.1
2019,15 - 19 years,Male,163.3
2019,15 - 19 years,Female,158.7
2019,15 - 24 years,Both sexes,623.8
2019,15 - 24 years,Male,316.9
2019,15 - 24 years,Female,306.9
2019,15 years and over,Both sexes,3942.9
2019,15 years and over,Male,1935.5
2019,15 years and over,Female,2007.5
2019,20 - 24 years,Both sexes,301.7
2019,20 - 24 years,Male,153.6
2019,20 - 24 years,Female,148.1
2019,25 - 29 years,Both sexes,291.5
2019,25 - 29 years,Male,146.5
2019,25 - 29 years,Female,145.0
2019,25 - 44 years,Both sexes,1406.0
2019,25 - 44 years,Male,688.1
2019,25 - 44 years,Female,717.9
2019,30 - 34 years,Both sexes,333.7
2019,30 - 34 years,Male,161.5
2019,30 - 34 years,Female,172.2
2019,35 - 39 years,Both sexes,399.6
2019,35 - 39 years,Male,192.9
2019,35 - 39 years,Female,206.6
2019,40 - 44 years,Both sexes,381.2
2019,40 - 44 years,Male,187.2
2019,40 - 44 years,Female,194.1
2019,45 - 49 years,Both sexes,354.4
2019,45 - 49 years,Male,176.6
2019,45 - 49 years,Female,177.8
2019,45 - 64 years,Both sexes,1211.7
2019,45 - 64 years,Male,601.4
2019,45 - 64 years,Female,610.3
2019,50 - 54 years,Both sexes,313.4
2019,50 - 54 years,Male,156.0
2019,50 - 54 years,Female,157.4
2019,55 - 59 years,Both sexes,288.1
2019,55 - 59 years,Male,142.1
2019,55 - 59 years,Female,146.0
2019,60 - 64 years,Both sexes,255.9
2019,60 - 64 years,Male,126.8
2019,60 - 64 years,Female,129.1
2019,65 - 69 years,Both sexes,221.6
2019,65 - 69 years,Male,109.5
2019,65 - 69 years,Female,112.1
2019,65 years and over,Both sexes,701.4
2019,65 years and over,Male,329.1
2019,65 years and over,Female,372.3
2019,70 - 74 years,Both sexes,187.1
2019,70 - 74 years,Male,91.3
2019,70 - 74 years,Female,95.8
2019,75 - 79 years,Both sexes,130.3
2019,75 - 79 years,Male,61.9
2019,75 - 79 years,Female,68.4
2019,80 - 84 years,Both sexes,88.2
2019,80 - 84 years,Male,39.1
2019,80 - 84 years,Female,49.1
2019,85 years and over,Both sexes,74.1
2019,85 years and over,Male,27.2
2019,85 years and over,Female,46.9
2019,All ages,Both sexes,4958.5
2019,All ages,Male,2456.3
2019,All ages,Female,2502.2
2020,0 - 4 years,Both sexes,308.7
2020,0 - 4 years,Male,158.8
2020,0 - 4 years,Female,150.0
2020,0 - 14 years,Both sexes,1013.7
2020,0 - 14 years,Male,519.9
2020,0 - 14 years,Female,493.7
2020,5 - 9 years,Both sexes,350.2
2020,5 - 9 years,Male,179.6
2020,5 - 9 years,Female,170.6
2020,10 - 14 years,Both sexes,354.7
2020,10 - 14 years,Male,181.6
2020,10 - 14 years,Female,173.2
2020,15 - 19 years,Both sexes,327.4
2020,15 - 19 years,Male,166.4
2020,15 - 19 years,Female,161.0
2020,15 - 24 years,Both sexes,637.9
2020,15 - 24 years,Male,324.8
2020,15 - 24 years,Female,313.1
2020,15 years and over,Both sexes,4016.2
2020,15 years and over,Male,1971.8
2020,15 years and over,Female,2044.4
2020,20 - 24 years,Both sexes,310.5
2020,20 - 24 years,Male,158.4
2020,20 - 24 years,Female,152.1
2020,25 - 29 years,Both sexes,296.4
2020,25 - 29 years,Male,148.1
2020,25 - 29 years,Female,148.3
2020,25 - 44 years,Both sexes,1412.0
2020,25 - 44 years,Male,690.9
2020,25 - 44 years,Female,721.1
2020,30 - 34 years,Both sexes,331.6
2020,30 - 34 years,Male,161.2
2020,30 - 34 years,Female,170.3
2020,35 - 39 years,Both sexes,389.8
2020,35 - 39 years,Male,188.1
2020,35 - 39 years,Female,201.7
2020,40 - 44 years,Both sexes,394.3
2020,40 - 44 years,Male,193.5
2020,40 - 44 years,Female,200.8
2020,45 - 49 years,Both sexes,362.6
2020,45 - 49 years,Male,180.1
2020,45 - 49 years,Female,182.6
2020,45 - 64 years,Both sexes,1240.2
2020,45 - 64 years,Male,614.2
2020,45 - 64 years,Female,626.0
2020,50 - 54 years,Both sexes,319.9
2020,50 - 54 years,Male,159.4
2020,50 - 54 years,Female,160.5
2020,55 - 59 years,Both sexes,296.0
2020,55 - 59 years,Male,145.8
2020,55 - 59 years,Female,150.2
2020,60 - 64 years,Both sexes,261.6
2020,60 - 64 years,Male,128.9
2020,60 - 64 years,Female,132.7
2020,65 - 69 years,Both sexes,228.7
2020,65 - 69 years,Male,113.0
2020,65 - 69 years,Female,115.8
2020,65 years and over,Both sexes,726.1
2020,65 years and over,Male,341.9
2020,65 years and over,Female,384.2
2020,70 - 74 years,Both sexes,192.5
2020,70 - 74 years,Male,94.3
2020,70 - 74 years,Female,98.2
2020,75 - 79 years,Both sexes,138.5
2020,75 - 79 years,Male,65.9
2020,75 - 79 years,Female,72.6
2020,80 - 84 years,Both sexes,90.8
2020,80 - 84 years,Male,40.7
2020,80 - 84 years,Female,50.1
2020,85 years and over,Both sexes,75.6
2020,85 years and over,Male,28.0
2020,85 years and over,Female,47.6
2020,All ages,Both sexes,5029.9
2020,All ages,Male,2491.8
2020,All ages,Female,2538.1
2021,0 - 4 years,Both sexes,300.9
2021,0 - 4 years,Male,154.1
2021,0 - 4 years,Female,146.8
2021,0 - 14 years,Both sexes,1007.6
2021,0 - 14 years,Male,515.7
2021,0 - 14 years,Female,491.9
2021,5 - 9 years,Both sexes,342.7
2021,5 - 9 years,Male,176.0
2021,5 - 9 years,Female,166.7
2021,10 - 14 years,Both sexes,364.0
2021,10 - 14 years,Male,185.6
2021,10 - 14 years,Female,178.5
2021,15 - 19 years,Both sexes,329.0
2021,15 - 19 years,Male,167.6
2021,15 - 19 years,Female,161.4
2021,15 - 24 years,Both sexes,640.4
2021,15 - 24 years,Male,325.9
2021,15 - 24 years,Female,314.4
2021,15 years and over,Both sexes,4067.1
2021,15 years and over,Male,1998.3
2021,15 years and over,Female,2068.7
2021,20 - 24 years,Both sexes,311.4
2021,20 - 24 years,Male,158.3
2021,20 - 24 years,Female,153.1
2021,25 - 29 years,Both sexes,294.8
2021,25 - 29 years,Male,147.5
2021,25 - 29 years,Female,147.3
2021,25 - 44 years,Both sexes,1411.9
2021,25 - 44 years,Male,690.4
2021,25 - 44 years,Female,721.6
2021,30 - 34 years,Both sexes,330.5
2021,30 - 34 years,Male,161.0
2021,30 - 34 years,Female,169.4
2021,35 - 39 years,Both sexes,383.0
2021,35 - 39 years,Male,184.3
2021,35 - 39 years,Female,198.7
2021,40 - 44 years,Both sexes,403.6
2021,40 - 44 years,Male,197.5
2021,40 - 44 years,Female,206.1
2021,45 - 49 years,Both sexes,368.2
2021,45 - 49 years,Male,183.1
2021,45 - 49 years,Female,185.1
2021,45 - 64 years,Both sexes,1267.4
2021,45 - 64 years,Male,629.6
2021,45 - 64 years,Female,637.8
2021,50 - 54 years,Both sexes,329.5
2021,50 - 54 years,Male,164.8
2021,50 - 54 years,Female,164.7
2021,55 - 59 years,Both sexes,301.2
2021,55 - 59 years,Male,149.0
2021,55 - 59 years,Female,152.2
2021,60 - 64 years,Both sexes,268.5
2021,60 - 64 years,Male,132.7
2021,60 - 64 years,Female,135.8
2021,65 - 69 years,Both sexes,234.1
2021,65 - 69 years,Male,115.5
2021,65 - 69 years,Female,118.6
2021,65 years and over,Both sexes,747.4
2021,65 years and over,Male,352.5
2021,65 years and over,Female,395.0
2021,70 - 74 years,Both sexes,196.2
2021,70 - 74 years,Male,96.5
2021,70 - 74 years,Female,99.8
2021,75 - 79 years,Both sexes,147.2
2021,75 - 79 years,Male,70.4
2021,75 - 79 years,Female,76.8
2021,80 - 84 years,Both sexes,92.4
2021,80 - 84 years,Male,41.6
2021,80 - 84 years,Female,50.8
2021,85 years and over,Both sexes,77.5
2021,85 years and over,Male,28.6
2021,85 years and over,Female,49.0
2021,All ages,Both sexes,5074.7
2021,All ages,Male,2514.0
2021,All ages,Female,2560.6
2022,0 - 4 years,Both sexes,295.8
2022,0 - 4 years,Male,151.6
2022,0 - 4 years,Female,144.2
2022,0 - 14 years,Both sexes,1014.3
2022,0 - 14 years,Male,519.0
2022,0 - 14 years,Female,495.3
2022,5 - 9 years,Both sexes,343.6
2022,5 - 9 years,Male,175.9
2022,5 - 9 years,Female,167.7
2022,10 - 14 years,Both sexes,374.9
2022,10 - 14 years,Male,191.5
2022,10 - 14 years,Female,183.4
2022,15 - 19 years,Both sexes,337.8
2022,15 - 19 years,Male,172.6
2022,15 - 19 years,Female,165.1
2022,15 - 24 years,Both sexes,649.7
2022,15 - 24 years,Male,330.6
2022,15 - 24 years,Female,319.1
2022,15 years and over,Both sexes,4169.7
2022,15 years and over,Male,2043.0
2022,15 years and over,Female,2126.7
2022,20 - 24 years,Both sexes,311.9
2022,20 - 24 years,Male,158.0
2022,20 - 24 years,Female,153.9
2022,25 - 29 years,Both sexes,299.1
2022,25 - 29 years,Male,149.1
2022,25 - 29 years,Female,150.0
2022,25 - 44 years,Both sexes,1434.2
2022,25 - 44 years,Male,696.9
2022,25 - 44 years,Female,737.3
2022,30 - 34 years,Both sexes,334.5
2022,30 - 34 years,Male,161.4
2022,30 - 34 years,Female,173.1
2022,35 - 39 years,Both sexes,385.8
2022,35 - 39 years,Male,184.3
2022,35 - 39 years,Female,201.5
2022,40 - 44 years,Both sexes,414.7
2022,40 - 44 years,Male,202.1
2022,40 - 44 years,Female,212.7
2022,45 - 49 years,Both sexes,376.0
2022,45 - 49 years,Male,186.5
2022,45 - 49 years,Female,189.5
2022,45 - 64 years,Both sexes,1304.5
2022,45 - 64 years,Male,647.2
2022,45 - 64 years,Female,657.3
2022,50 - 54 years,Both sexes,342.9
2022,50 - 54 years,Male,171.4
2022,50 - 54 years,Female,171.4
2022,55 - 59 years,Both sexes,309.7
2022,55 - 59 years,Male,153.2
2022,55 - 59 years,Female,156.5
2022,60 - 64 years,Both sexes,275.8
2022,60 - 64 years,Male,136.0
2022,60 - 64 years,Female,139.8
2022,65 - 69 years,Both sexes,240.5
2022,65 - 69 years,Male,118.6
2022,65 - 69 years,Female,121.9
2022,65 years and over,Both sexes,781.3
2022,65 years and over,Male,368.2
2022,65 years and over,Female,413.1
2022,70 - 74 years,Both sexes,204.7
2022,70 - 74 years,Male,100.2
2022,70 - 74 years,Female,104.5
2022,75 - 79 years,Both sexes,155.0
2022,75 - 79 years,Male,74.1
2022,75 - 79 years,Female,80.9
2022,80 - 84 years,Both sexes,96.8
2022,80 - 84 years,Male,43.7
2022,80 - 84 years,Female,53.0
2022,85 years and over,Both sexes,84.4
2022,85 years and over,Male,31.6
2022,85 years and over,Female,52.8
2022,All ages,Both sexes,5184.0
2022,All ages,Male,2562.0
2022,All ages,Female,2622.0
2023,0 - 4 years,Both sexes,293.8
2023,0 - 4 years,Male,149.2
2023,0 - 4 years,Female,144.6
2023,0 - 14 years,Both sexes,1011.6
2023,0 - 14 years,Male,516.5
2023,0 - 14 years,Female,495.1
2023,5 - 9 years,Both sexes,338.6
2023,5 - 9 years,Male,173.4
2023,5 - 9 years,Female,165.2
2023,10 - 14 years,Both sexes,379.2
2023,10 - 14 years,Male,193.9
2023,10 - 14 years,Female,185.3
2023,15 - 19 years,Both sexes,349.5
2023,15 - 19 years,Male,178.7
2023,15 - 19 years,Female,170.7
2023,15 - 24 years,Both sexes,667.2
2023,15 - 24 years,Male,340.0
2023,15 - 24 years,Female,327.2
2023,15 years and over,Both sexes,4270.0
2023,15 years and over,Male,2089.6
2023,15 years and over,Female,2180.3
2023,20 - 24 years,Both sexes,317.8
2023,20 - 24 years,Male,161.3
2023,20 - 24 years,Female,156.5
2023,25 - 29 years,Both sexes,308.5
2023,25 - 29 years,Male,154.7
2023,25 - 29 years,Female,153.8
2023,25 - 44 years,Both sexes,1457.7
2023,25 - 44 years,Male,708.2
2023,25 - 44 years,Female,749.6
2023,30 - 34 years,Both sexes,337.0
2023,30 - 34 years,Male,163.4
2023,30 - 34 years,Female,173.6
2023,35 - 39 years,Both sexes,384.5
2023,35 - 39 years,Male,183.3
2023,35 - 39 years,Female,201.2
2023,40 - 44 years,Both sexes,427.7
2023,40 - 44 years,Male,206.7
2023,40 - 44 years,Female,221.0
2023,45 - 49 years,Both sexes,382.7
2023,45 - 49 years,Male,188.7
2023,45 - 49 years,Female,194.0
2023,45 - 64 years,Both sexes,1338.7
2023,45 - 64 years,Male,661.5
2023,45 - 64 years,Female,677.2
2023,50 - 54 years,Both sexes,354.5
2023,50 - 54 years,Male,176.4
2023,50 - 54 years,Female,178.0
2023,55 - 59 years,Both sexes,316.3
2023,55 - 59 years,Male,156.1
2023,55 - 59 years,Female,160.2
2023,60 - 64 years,Both sexes,285.2
2023,60 - 64 years,Male,140.3
2023,60 - 64 years,Female,145.0
2023,65 - 69 years,Both sexes,244.8
2023,65 - 69 years,Male,120.2
2023,65 - 69 years,Female,124.6
2023,65 years and over,Both sexes,806.3
2023,65 years and over,Male,379.9
2023,65 years and over,Female,426.4
2023,70 - 74 years,Both sexes,210.5
2023,70 - 74 years,Male,102.6
2023,70 - 74 years,Female,107.9
2023,75 - 79 years,Both sexes,162.1
2023,75 - 79 years,Male,77.8
2023,75 - 79 years,Female,84.3
2023,80 - 84 years,Both sexes,101.8
2023,80 - 84 years,Male,46.1
2023,80 - 84 years,Female,55.6
2023,85 years and over,Both sexes,87.1
2023,85 years and over,Male,33.1
2023,85 years and over,Female,53.9
